Job;Date;Time;Status;Text;Batch/Info;User;Device;Sg;R/L;Option;Type;DM;Lens description;Blank description;Bcrv;Index;Reason;Reason Descr;Dep BR/RM;
269942;16.05.2026;12:04;PRNT;Impreso;;CONTROL;;;L;;;75;Vision Sencilla Superior (/GREEN);VS 1.67 SF VS BLUE CUT CLEAR GREEN SHMC;4,000000;1,670000;;;;
269942;16.05.2026;12:04;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Vision Sencilla Superior (/GREEN);VS 1.67 SF VS BLUE CUT CLEAR GREEN SHMC;4,000000;1,670000;;;;
269942;16.05.2026;12:04;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Vision Sencilla Superior (/GREEN);VS 1.67 SF VS BLUE CUT CLEAR GREEN SHMC;4,000000;1,670000;;;;
2605001387;16.05.2026;12:04;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;R;;;70;Bifocal Kriptop (/TRANSCLEAR);1.56 KRIPTOP V1 TRANSCLEAR HC;6,000000;1,560000;;;;
2605001387;16.05.2026;12:04;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;L;;;70;Bifocal Kriptop (/TRANSCLEAR);1.56 KRIPTOP V1 TRANSCLEAR HC;6,000000;1,560000;;;;
264745;16.05.2026;12:04;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLT Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
264745;16.05.2026;12:04;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLT Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
2605001388;16.05.2026;12:04;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;R;;;75;Vision Sencilla Superior (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;2,000000;1,670000;;;;
2605001388;16.05.2026;12:04;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;L;;;75;Vision Sencilla Superior (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;2,000000;1,670000;;;;
2605001400;16.05.2026;12:04;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;R;;;75;Vision Sencilla Superior (/BLUE CRYSTAL);VS 1.67 SF VS BLUE CUT CLEAR BLUE SHMC;4,000000;1,670000;;;;
2605001400;16.05.2026;12:04;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;L;;;75;Vision Sencilla Superior (/BLUE CRYSTAL);VS 1.67 SF VS BLUE CUT CLEAR BLUE SHMC;4,000000;1,670000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
2605001350;16.05.2026;12:05;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;R;;;75;Vision Sencilla Poly (/ADVANCED);POLY SF BLUE CUT PHOTOGRAY SHMC / BLUE AR;6,000000;1,590000;;;;
2605001350;16.05.2026;12:05;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;L;;;75;Vision Sencilla Poly (/ADVANCED);POLY SF BLUE CUT PHOTOGRAY SHMC / BLUE AR;6,000000;1,590000;;;;
266433;16.05.2026;12:05;TRAC;Trazado;;LENSWARE;;;R;;;0;1.56 TERM BLUE CUT BLUE;;0,000000;1,560000;;;;
266433;16.05.2026;12:05;TRAC;Trazado;;LENSWARE;;;L;;;0;1.56 TERM BLUE CUT BLUE;;0,000000;1,560000;;;;
261693;16.05.2026;12:05;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 5;;R;;;75;Prog NOMAX STR Poly (/GREEN);VS POLY SF SV SHMC;6,250000;1,590000;;;;
261693;16.05.2026;12:05;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 5;;L;;;75;Prog NOMAX STR Poly (/GREEN);VS POLY SF SV SHMC;6,250000;1,590000;;;;
2605001397;16.05.2026;12:05;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;R;;;70;Bifocal Flaptop (/BLANCO);Semi-Finished Flat Top Bifocal 28D/70mm;2,000000;1,498000;;;;
2605001397;16.05.2026;12:05;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;L;;;70;Bifocal Flaptop (/BLANCO);Semi-Finished Flat Top Bifocal 28D/70mm;2,000000;1,498000;;;;
264745;16.05.2026;12:05;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLT Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
264745;16.05.2026;12:05;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLT Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269318;16.05.2026;12:05;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
2605000966;16.05.2026;12:05;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 2;;R;;;75;Vision Sencilla Superior (/BLUE CRYSTAL);1.67 BC AR;2,000000;1,670000;;;;
2605000966;16.05.2026;12:05;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 2;;L;;;75;Vision Sencilla Superior (/BLUE CRYSTAL);1.67 BC AR;2,000000;1,670000;;;;
265319;16.05.2026;12:06;PRNT;Impreso;;CONTROL;;;R;;;75;Vision Sencilla Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
265319;16.05.2026;12:06;PRNT;Impreso;;CONTROL;;;L;;;75;Vision Sencilla Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
265319;16.05.2026;12:06;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Vision Sencilla Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
265319;16.05.2026;12:06;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Vision Sencilla Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
260876;16.05.2026;12:06;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 5;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
260876;16.05.2026;12:06;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 5;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267680;16.05.2026;12:06;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX ONE (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
267680;16.05.2026;12:06;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX ONE (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
269297;16.05.2026;12:06;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;70;Prog NOMAX PLT Essential (/GREEN);VS BVS 1.56 INCOLOR AR HMC;6,000000;1,560000;;;;
266443;16.05.2026;12:06;TRAC;Trazado;;LENSWARE;;;R;;;0;1.59 VS POLICARBONATO TERM;;0,000000;1,590000;;;;
266443;16.05.2026;12:06;TRAC;Trazado;;LENSWARE;;;L;;;0;1.59 VS POLICARBONATO TERM;;0,000000;1,590000;;;;
267680;16.05.2026;12:07;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX ONE (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
267680;16.05.2026;12:07;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX ONE (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
263817;16.05.2026;12:08;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 5;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;4,000000;1,560000;;;;
263817;16.05.2026;12:08;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 5;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;4,000000;1,560000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268668;16.05.2026;12:08;PRNT;Impreso;;CONTROL;;;R;;;75;Especial Ocupacional (/BLUE CRYSTAL0.8);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
268668;16.05.2026;12:08;PRNT;Impreso;;CONTROL;;;L;;;75;Especial Ocupacional (/BLUE CRYSTAL0.8);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
268668;16.05.2026;12:08;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Especial Ocupacional (/BLUE CRYSTAL0.8);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
268668;16.05.2026;12:08;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Especial Ocupacional (/BLUE CRYSTAL0.8);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
263104;16.05.2026;12:08;PRNT;Impreso;;CONTROL;;;R;;;75;Vision Sencilla Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
263104;16.05.2026;12:08;PRNT;Impreso;;CONTROL;;;L;;;75;Vision Sencilla Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
263104;16.05.2026;12:08;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Vision Sencilla Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
263104;16.05.2026;12:08;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Vision Sencilla Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
263014;16.05.2026;12:08;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLS Superior (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;4,000000;1,670000;;;;
263014;16.05.2026;12:08;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLS Superior (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;4,000000;1,670000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
268575;16.05.2026;12:08;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
264745;16.05.2026;12:09;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;R;;;75;Prog NOMAX PLT Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
264745;16.05.2026;12:09;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;L;;;75;Prog NOMAX PLT Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
263014;16.05.2026;12:09;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLS Superior (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;4,000000;1,670000;;;;
263014;16.05.2026;12:09;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLS Superior (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;4,000000;1,670000;;;;
265739;16.05.2026;12:09;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 5;;R;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
265739;16.05.2026;12:09;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 5;;L;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269117;16.05.2026;12:09;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
269117;16.05.2026;12:09;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
269117;16.05.2026;12:09;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
269117;16.05.2026;12:09;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
269117;16.05.2026;12:09;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
269117;16.05.2026;12:09;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
266650;16.05.2026;12:10;TRAC;Trazado;;LENSWARE;;;R;;;75;Prog NOMAX ACT Essential (/TRANSCLEAR GREEN);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
266650;16.05.2026;12:10;TRAC;Trazado;;LENSWARE;;;L;;;75;Prog NOMAX ACT Essential (/TRANSCLEAR GREEN);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
2605001387;16.05.2026;12:10;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;R;;;70;Bifocal Kriptop (/TRANSCLEAR);1.56 KRIPTOP V1 TRANSCLEAR HC;6,000000;1,560000;;;;
2605001387;16.05.2026;12:10;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;L;;;70;Bifocal Kriptop (/TRANSCLEAR);1.56 KRIPTOP V1 TRANSCLEAR HC;6,000000;1,560000;;;;
265369;16.05.2026;12:10;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;R;;;70;Bifocal Flaptop (/TRANSCLEAR GREEN);1.56 PGX FLAT TOP BIFOCAL SF GREEN HMC;4,000000;1,560000;;;;
265709;16.05.2026;12:10;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLS Superior (/TRANSCLEAR GREEN);1.67 SF VS TRANSCLEAR SHMC;2,000000;1,670000;;;;
265709;16.05.2026;12:10;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLS Superior (/TRANSCLEAR GREEN);1.67 SF VS TRANSCLEAR SHMC;2,000000;1,670000;;;;
267680;16.05.2026;12:10;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;R;;;75;Prog NOMAX ONE (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
267680;16.05.2026;12:10;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;L;;;75;Prog NOMAX ONE (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
269117;16.05.2026;12:10;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
269117;16.05.2026;12:10;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
269117;16.05.2026;12:10;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
269117;16.05.2026;12:10;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
269117;16.05.2026;12:10;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;R;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
269117;16.05.2026;12:10;SBLK;Free Form Bloqueo;SERVER;SERVER;BLOQUEADORA BOND 2B;;L;;;75;Vision Sencilla Superior 1.60 (/ADVANCED);1.60 BC PHOTO SPIN SAR(Blue);0,500000;1,600000;;;;
267001;16.05.2026;12:10;PRNT;Impreso;;CONTROL;;;R;;;75;Vision Sencilla Poly (/GREEN);VS POLY SF SV SHMC;6,250000;1,590000;;;;
267001;16.05.2026;12:10;PRNT;Impreso;;CONTROL;;;L;;;75;Vision Sencilla Poly (/GREEN);VS POLY SF SV SHMC;6,250000;1,590000;;;;
